name,joints,link_length,prev_axe,dof,mu,time,Z,LCI
roll_z_0_1pitch_y_0_4roll_z_0_4roll_y_0_1pitch_y_0_1,roll_pitch__roll__roll__pitch_,0.1_0.4__0.4__0.1__0.1_,z_y__z__y__y_,5,0.6,2.76,3.572,0.059
roll_z_0_1pitch_y_0_4roll_z_0_1roll_y_0_4pitch_y_0_4,roll_pitch__roll__roll__pitch_,0.1_0.4__0.1__0.4__0.4_,z_y__z__y__y_,5,0.605,3.57,4.911,0.055
roll_z_0_1roll_y_0_4roll_y_0_4roll_y_0_4pitch_y_0_4,roll_roll__roll__roll__pitch_,0.1_0.4__0.4__0.4__0.4_,z_y__y__y__y_,5,0.62,2.3,3.089,0.06
roll_z_0_1roll_y_0_4roll_y_0_4roll_y_0_4pitch_y_0_1,roll_roll__roll__roll__pitch_,0.1_0.4__0.4__0.4__0.1_,z_y__y__y__y_,5,0.604,2.05,2.651,0.059
roll_z_0_1roll_y_0_4roll_y_0_4roll_y_0_1pitch_y_0_4,roll_roll__roll__roll__pitch_,0.1_0.4__0.4__0.1__0.4_,z_y__y__y__y_,5,0.629,5.32,4.935,0.062
roll_z_0_1roll_y_0_4roll_y_0_4roll_y_0_1pitch_y_0_1,roll_roll__roll__roll__pitch_,0.1_0.4__0.4__0.1__0.1_,z_y__y__y__y_,5,0.654,2.2,3.165,0.057
roll_z_0_1roll_y_0_4roll_y_0_1roll_y_0_4pitch_y_0_4,roll_roll__roll__roll__pitch_,0.1_0.4__0.1__0.4__0.4_,z_y__y__y__y_,5,0.598,2.46,4.859,0.056
roll_z_0_1roll_y_0_4roll_y_0_1roll_y_0_4pitch_y_0_1,roll_roll__roll__roll__pitch_,0.1_0.4__0.1__0.4__0.1_,z_y__y__y__y_,5,0.644,2.85,3.194,0.072
roll_z_0_1roll_y_0_4roll_y_0_1roll_y_0_1pitch_y_0_4,roll_roll__roll__roll__pitch_,0.1_0.4__0.1__0.1__0.4_,z_y__y__y__y_,5,0.644,2.82,3.437,0.051
roll_z_0_1roll_y_0_1roll_y_0_4roll_y_0_4pitch_y_0_4,roll_roll__roll__roll__pitch_,0.1_0.1__0.4__0.4__0.4_,z_y__y__y__y_,5,0.668,3.12,4.935,0.062
roll_z_0_1roll_y_0_1roll_y_0_4roll_y_0_1pitch_y_0_4,roll_roll__roll__roll__pitch_,0.1_0.1__0.4__0.1__0.4_,z_y__y__y__y_,5,0.595,2.1,3.877,0.056
roll_z_0_1roll_y_0_1roll_y_0_1roll_y_0_4pitch_y_0_4,roll_roll__roll__roll__pitch_,0.1_0.1__0.1__0.4__0.4_,z_y__y__y__y_,5,0.523,2.66,4.564,0.036
roll_z_0_1roll_y_0_4roll_y_0_4roll_y_0_4roll_y_0_4,roll_roll__roll__roll__roll_,0.1_0.4__0.4__0.4__0.4_,z_y__y__y__y_,5,0.676,2.66,3.362,0.061
roll_z_0_1roll_y_0_4roll_y_0_4roll_y_0_4roll_y_0_1,roll_roll__roll__roll__roll_,0.1_0.4__0.4__0.4__0.1_,z_y__y__y__y_,5,0.662,2.51,4.851,0.076
roll_z_0_1roll_y_0_4roll_y_0_4roll_y_0_1roll_y_0_4,roll_roll__roll__roll__roll_,0.1_0.4__0.4__0.1__0.4_,z_y__y__y__y_,5,0.728,4.1,3.703,0.077
roll_z_0_1roll_y_0_4roll_y_0_4roll_y_0_1roll_y_0_1,roll_roll__roll__roll__roll_,0.1_0.4__0.4__0.1__0.1_,z_y__y__y__y_,5,0.669,2.96,4.935,0.058
roll_z_0_1roll_y_0_4roll_y_0_1roll_y_0_4roll_y_0_1,roll_roll__roll__roll__roll_,0.1_0.4__0.1__0.4__0.1_,z_y__y__y__y_,5,0.489,2.3,4.13,0.042
roll_z_0_1roll_y_0_1roll_y_0_4roll_y_0_4roll_y_0_4,roll_roll__roll__roll__roll_,0.1_0.1__0.4__0.4__0.4_,z_y__y__y__y_,5,0.628,2.25,4.925,0.061
roll_z_0_1roll_y_0_1roll_y_0_4roll_y_0_1roll_y_0_4,roll_roll__roll__roll__roll_,0.1_0.1__0.4__0.1__0.4_,z_y__y__y__y_,5,0.711,4.01,3.656,0.08
roll_z_0_1roll_y_0_4roll_y_0_4pitch_y_0_4pitch_x_0_4,roll_roll__roll__pitch__pitch_,0.1_0.4__0.4__0.4__0.4_,z_y__y__y__x_,5,0.697,2.61,3.689,0.065
roll_z_0_1roll_y_0_4roll_y_0_4pitch_y_0_4pitch_x_0_1,roll_roll__roll__pitch__pitch_,0.1_0.4__0.4__0.4__0.1_,z_y__y__y__x_,5,0.641,2.6,3.306,0.061
roll_z_0_1roll_y_0_4roll_y_0_4pitch_y_0_1pitch_x_0_4,roll_roll__roll__pitch__pitch_,0.1_0.4__0.4__0.1__0.4_,z_y__y__y__x_,5,0.618,2.2,2.864,0.059
roll_z_0_1roll_y_0_4roll_y_0_4pitch_y_0_1pitch_x_0_1,roll_roll__roll__pitch__pitch_,0.1_0.4__0.4__0.1__0.1_,z_y__y__y__x_,5,0.617,3.01,3.445,0.063
roll_z_0_1roll_y_0_4roll_y_0_1pitch_y_0_4pitch_x_0_4,roll_roll__roll__pitch__pitch_,0.1_0.4__0.1__0.4__0.4_,z_y__y__y__x_,5,0.603,2.4,3.729,0.058
roll_z_0_1roll_y_0_4roll_y_0_1pitch_y_0_1pitch_x_0_4,roll_roll__roll__pitch__pitch_,0.1_0.4__0.1__0.1__0.4_,z_y__y__y__x_,5,0.615,3.41,4.85,0.062
roll_z_0_1roll_y_0_1roll_y_0_4pitch_y_0_4pitch_x_0_4,roll_roll__roll__pitch__pitch_,0.1_0.1__0.4__0.4__0.4_,z_y__y__y__x_,5,0.628,2.15,3.536,0.064
roll_z_0_1roll_y_0_1roll_y_0_1pitch_y_0_4pitch_x_0_4,roll_roll__roll__pitch__pitch_,0.1_0.1__0.1__0.4__0.4_,z_y__y__y__x_,5,0.617,4.07,4.935,0.06
roll_z_0_1roll_y_0_4roll_y_0_4pitch_y_0_1roll_z_0_4,roll_roll__roll__pitch__roll_,0.1_0.4__0.4__0.1__0.4_,z_y__y__y__z_,5,0.624,2.56,4.935,0.054
roll_z_0_1roll_y_0_4roll_y_0_4pitch_y_0_1roll_z_0_1,roll_roll__roll__pitch__roll_,0.1_0.4__0.4__0.1__0.1_,z_y__y__y__z_,5,0.606,2.71,4.876,0.06
roll_z_0_1roll_y_0_4roll_y_0_1pitch_y_0_1roll_z_0_4,roll_roll__roll__pitch__roll_,0.1_0.4__0.1__0.1__0.4_,z_y__y__y__z_,5,0.659,2.6,3.946,0.059
roll_z_0_1roll_y_0_1roll_y_0_4pitch_y_0_4roll_z_0_1,roll_roll__roll__pitch__roll_,0.1_0.1__0.4__0.4__0.1_,z_y__y__y__z_,5,0.713,2.6,3.884,0.063
roll_z_0_1roll_y_0_1roll_y_0_4pitch_y_0_1roll_z_0_4,roll_roll__roll__pitch__roll_,0.1_0.1__0.4__0.1__0.4_,z_y__y__y__z_,5,0.692,2.71,3.187,0.078
roll_z_0_1roll_y_0_4roll_y_0_4pitch_y_0_1pris_x_0_4,roll_roll__roll__pitch__pris_,0.1_0.4__0.4__0.1__0.4_,z_y__y__y__x_,5,0.652,2.07,2.96,0.058
roll_z_0_1roll_y_0_4roll_y_0_4pitch_y_0_4roll_x_0_4,roll_roll__roll__pitch__roll_,0.1_0.4__0.4__0.4__0.4_,z_y__y__y__x_,5,0.618,5.01,4.935,0.067
roll_z_0_1roll_y_0_4roll_y_0_4pitch_y_0_4roll_x_0_1,roll_roll__roll__pitch__roll_,0.1_0.4__0.4__0.4__0.1_,z_y__y__y__x_,5,0.596,3.95,4.227,0.071
roll_z_0_1roll_y_0_4roll_y_0_4pitch_y_0_1roll_x_0_1,roll_roll__roll__pitch__roll_,0.1_0.4__0.4__0.1__0.1_,z_y__y__y__x_,5,0.596,2.2,2.476,0.067
roll_z_0_1roll_y_0_4roll_y_0_1pitch_y_0_4roll_x_0_1,roll_roll__roll__pitch__roll_,0.1_0.4__0.1__0.4__0.1_,z_y__y__y__x_,5,0.666,2.71,3.678,0.076
roll_z_0_1roll_y_0_1roll_y_0_4pitch_y_0_4roll_x_0_1,roll_roll__roll__pitch__roll_,0.1_0.1__0.4__0.4__0.1_,z_y__y__y__x_,5,0.606,2.16,4.076,0.048
roll_z_0_1roll_y_0_1roll_y_0_4pitch_y_0_1roll_x_0_4,roll_roll__roll__pitch__roll_,0.1_0.1__0.4__0.1__0.4_,z_y__y__y__x_,5,0.616,2.16,2.28,0.066
roll_z_0_1roll_y_0_1roll_y_0_1pitch_y_0_4roll_x_0_4,roll_roll__roll__pitch__roll_,0.1_0.1__0.1__0.4__0.4_,z_y__y__y__x_,5,0.611,2.26,3.241,0.061
roll_z_0_1roll_y_0_4roll_y_0_4pitch_y_0_4pitch_z_0_4,roll_roll__roll__pitch__pitch_,0.1_0.4__0.4__0.4__0.4_,z_y__y__y__z_,5,0.538,4.01,4.845,0.04
roll_z_0_1roll_y_0_4roll_y_0_4pitch_y_0_4pitch_z_0_1,roll_roll__roll__pitch__pitch_,0.1_0.4__0.4__0.4__0.1_,z_y__y__y__z_,5,0.649,3.34,3.721,0.071
roll_z_0_1roll_y_0_4roll_y_0_4pitch_y_0_1pitch_z_0_1,roll_roll__roll__pitch__pitch_,0.1_0.4__0.4__0.1__0.1_,z_y__y__y__z_,5,0.74,3.22,4.862,0.071
roll_z_0_1roll_y_0_4roll_y_0_1pitch_y_0_4pitch_z_0_1,roll_roll__roll__pitch__pitch_,0.1_0.4__0.1__0.4__0.1_,z_y__y__y__z_,5,0.651,2.26,4.026,0.057
roll_z_0_1roll_y_0_4roll_y_0_1pitch_y_0_1pitch_z_0_4,roll_roll__roll__pitch__pitch_,0.1_0.4__0.1__0.1__0.4_,z_y__y__y__z_,5,0.605,2.61,2.874,0.059
roll_z_0_1roll_y_0_1roll_y_0_4pitch_y_0_4pitch_z_0_1,roll_roll__roll__pitch__pitch_,0.1_0.1__0.4__0.4__0.1_,z_y__y__y__z_,5,0.717,3.01,4.253,0.074
roll_z_0_1roll_y_0_1roll_y_0_1pitch_y_0_4pitch_z_0_4,roll_roll__roll__pitch__pitch_,0.1_0.1__0.1__0.4__0.4_,z_y__y__y__z_,5,0.662,2.66,2.737,0.062
roll_z_0_1roll_y_0_1roll_y_0_4pitch_y_0_4pris_y_0_4,roll_roll__roll__pitch__pris_,0.1_0.1__0.4__0.4__0.4_,z_y__y__y__y_,5,0.703,2.46,3.453,0.069
roll_z_0_1roll_y_0_4roll_y_0_4pitch_y_0_4pitch_y_0_1,roll_roll__roll__pitch__pitch_,0.1_0.4__0.4__0.4__0.1_,z_y__y__y__y_,5,0.671,2.31,3.525,0.059
roll_z_0_1roll_y_0_4roll_y_0_4pitch_y_0_1pitch_y_0_4,roll_roll__roll__pitch__pitch_,0.1_0.4__0.4__0.1__0.4_,z_y__y__y__y_,5,0.634,3.77,4.873,0.062
roll_z_0_1roll_y_0_4roll_y_0_4pitch_y_0_1pitch_y_0_1,roll_roll__roll__pitch__pitch_,0.1_0.4__0.4__0.1__0.1_,z_y__y__y__y_,5,0.673,2.1,3.166,0.06
roll_z_0_1roll_y_0_4roll_y_0_1pitch_y_0_1pitch_y_0_4,roll_roll__roll__pitch__pitch_,0.1_0.4__0.1__0.1__0.4_,z_y__y__y__y_,5,0.755,2.5,3.863,0.076
roll_z_0_1roll_y_0_1roll_y_0_4pitch_y_0_4pitch_y_0_4,roll_roll__roll__pitch__pitch_,0.1_0.1__0.4__0.4__0.4_,z_y__y__y__y_,5,0.614,2.25,4.358,0.06
roll_z_0_1roll_y_0_4roll_y_0_4pitch_y_0_4roll_y_0_1,roll_roll__roll__pitch__roll_,0.1_0.4__0.4__0.4__0.1_,z_y__y__y__y_,5,0.736,2.56,3.96,0.082
roll_z_0_1roll_y_0_4roll_y_0_4pitch_y_0_1roll_y_0_4,roll_roll__roll__pitch__roll_,0.1_0.4__0.4__0.1__0.4_,z_y__y__y__y_,5,0.697,2.7,4.848,0.061
roll_z_0_1roll_y_0_4roll_y_0_4pitch_y_0_1roll_y_0_1,roll_roll__roll__pitch__roll_,0.1_0.4__0.4__0.1__0.1_,z_y__y__y__y_,5,0.647,2.66,3.572,0.064
roll_z_0_1roll_y_0_4roll_y_0_1pitch_y_0_4roll_y_0_4,roll_roll__roll__pitch__roll_,0.1_0.4__0.1__0.4__0.4_,z_y__y__y__y_,5,0.674,3.36,4.881,0.071
roll_z_0_1roll_y_0_4roll_y_0_1pitch_y_0_4roll_y_0_1,roll_roll__roll__pitch__roll_,0.1_0.4__0.1__0.4__0.1_,z_y__y__y__y_,5,0.63,2.25,3.381,0.064
roll_z_0_1roll_y_0_4roll_y_0_1pitch_y_0_1roll_y_0_4,roll_roll__roll__pitch__roll_,0.1_0.4__0.1__0.1__0.4_,z_y__y__y__y_,5,0.656,2.66,3.853,0.069
roll_z_0_1roll_y_0_1roll_y_0_4pitch_y_0_4roll_y_0_4,roll_roll__roll__pitch__roll_,0.1_0.1__0.4__0.4__0.4_,z_y__y__y__y_,5,0.638,2.25,3.385,0.061
roll_z_0_1roll_y_0_1roll_y_0_4pitch_y_0_4roll_y_0_1,roll_roll__roll__pitch__roll_,0.1_0.1__0.4__0.4__0.1_,z_y__y__y__y_,5,0.654,3.06,3.674,0.072
roll_z_0_1roll_y_0_1roll_y_0_4pitch_y_0_1roll_y_0_4,roll_roll__roll__pitch__roll_,0.1_0.1__0.4__0.1__0.4_,z_y__y__y__y_,5,0.287,4.01,4.935,0.005
name,joints,link_length,prev_axe,dof,mu,time,LCI,Z
roll_z_0_1pitch_y_0_1roll_x_0_7pitch_y_0_7pris_y_0_7,roll_pitch__roll__pitch__pris_,0.1_0.1__0.7__0.7__0.7_,z_y__x__y__y_,5,0.158,1.77,3.298,0.001
roll_z_0_1roll_y_0_7pitch_y_0_7pitch_y_0_7roll_z_0_1,roll_roll__pitch__pitch__roll_,0.1_0.7__0.7__0.7__0.1_,z_y__y__y__z_,5,0.194,2.52,4.912,0.002
roll_z_0_1roll_y_0_1pitch_y_0_4roll_z_0_7roll_y_0_7,roll_roll__pitch__roll__roll_,0.1_0.1__0.4__0.7__0.7_,z_y__y__z__y_,5,0,3.86,4.907,0.001
roll_z_0_1pitch_y_0_7roll_z_0_7pitch_y_0_1roll_x_0_7,roll_pitch__roll__pitch__roll_,0.1_0.7__0.7__0.1__0.7_,z_y__z__y__x_,5,0.193,2.86,4.892,0.003
roll_z_0_1pitch_y_0_4pitch_z_0_1roll_z_0_4roll_y_0_7,roll_pitch__pitch__roll__roll_,0.1_0.4__0.1__0.4__0.7_,z_y__z__z__y_,5,0,3.01,4.53,0
roll_z_0_1roll_y_0_4roll_y_0_4pitch_y_0_4pitch_x_0_4,roll_roll__roll__pitch__pitch_,0.1_0.4__0.4__0.4__0.4_,z_y__y__y__x_,5,0.162,2.98,4.21,0
roll_z_0_1pitch_y_0_4pitch_x_0_1roll_z_0_4pitch_y_0_1,roll_pitch__pitch__roll__pitch_,0.1_0.4__0.1__0.4__0.1_,z_y__x__z__y_,5,0,2.52,4.935,0.003
roll_z_0_1pitch_y_0_7pitch_x_0_7pitch_y_0_7pitch_y_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.7__0.7__0.7__0.7_,z_y__x__y__y_,5,0.355,3.06,4.738,0.004
roll_z_0_1pitch_y_0_1roll_y_0_4pitch_y_0_1pitch_x_0_7,roll_pitch__roll__pitch__pitch_,0.1_0.1__0.4__0.1__0.7_,z_y__y__y__x_,5,0.213,2.61,3.89,0.003
roll_z_0_1roll_y_0_1pitch_y_0_1roll_y_0_7pitch_y_0_1,roll_roll__pitch__roll__pitch_,0.1_0.1__0.1__0.7__0.1_,z_y__y__y__y_,5,0.197,2.35,3.319,0.004
roll_z_0_1pitch_y_0_1pitch_y_0_4roll_y_0_1roll_y_0_4,roll_pitch__pitch__roll__roll_,0.1_0.1__0.4__0.1__0.4_,z_y__y__y__y_,5,0.411,2.15,4.2,0.007
roll_z_0_1roll_y_0_1pitch_y_0_7pitch_y_0_1pitch_x_0_1,roll_roll__pitch__pitch__pitch_,0.1_0.1__0.7__0.1__0.1_,z_y__y__y__x_,5,0,2.21,4.866,0
roll_z_0_1pitch_y_0_1pitch_x_0_7pitch_x_0_7roll_x_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.7__0.7__0.4_,z_y__x__x__x_,5,0,3.32,4.879,0
roll_z_0_1pitch_y_0_1pitch_x_0_4pitch_y_0_4roll_z_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.4__0.4__0.7_,z_y__x__y__z_,5,0,2.76,4.774,0
roll_z_0_1pitch_y_0_4pitch_z_0_7pitch_y_0_7pitch_z_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.7__0.7__0.1_,z_y__z__y__z_,5,0.22,3.32,4.924,0.005
roll_z_0_1roll_y_0_1roll_y_0_7pitch_y_0_4roll_y_0_4,roll_roll__roll__pitch__roll_,0.1_0.1__0.7__0.4__0.4_,z_y__y__y__y_,5,0.168,2.67,4.304,0.007
roll_z_0_1pitch_y_0_7pitch_y_0_4roll_y_0_7pitch_y_0_7,roll_pitch__pitch__roll__pitch_,0.1_0.7__0.4__0.7__0.7_,z_y__y__y__y_,5,0,2.86,4.599,0
roll_z_0_1pitch_y_0_7roll_y_0_1pitch_y_0_7roll_z_0_4,roll_pitch__roll__pitch__roll_,0.1_0.7__0.1__0.7__0.4_,z_y__y__y__z_,5,0,2.56,4.935,0
roll_z_0_1pitch_y_0_7pitch_y_0_4pitch_z_0_4roll_x_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.4__0.4__0.1_,z_y__y__z__x_,5,0.209,2.6,4.935,0.005
roll_z_0_1roll_y_0_4pitch_y_0_7pitch_x_0_4roll_z_0_1,roll_roll__pitch__pitch__roll_,0.1_0.4__0.7__0.4__0.1_,z_y__y__x__z_,5,0.209,2.66,4.891,0.005
roll_z_0_1roll_y_0_7pris_y_0_4roll_x_0_1roll_y_0_4,roll_roll__pris__roll__roll_,0.1_0.7__0.4__0.1__0.4_,z_y__y__x__y_,5,0.177,1.67,2.753,0.002
roll_z_0_1pitch_y_0_4pitch_y_0_1roll_y_0_1roll_y_0_4,roll_pitch__pitch__roll__roll_,0.1_0.4__0.1__0.1__0.4_,z_y__y__y__y_,5,0.188,2.83,4.859,0.002
roll_z_0_1roll_y_0_4pris_z_0_7pitch_y_0_1pris_z_0_7,roll_roll__pris__pitch__pris_,0.1_0.4__0.7__0.1__0.7_,z_y__z__y__z_,5,0.172,1.82,2.315,0.002
roll_z_0_1pitch_y_0_1roll_x_0_4pitch_y_0_7pitch_x_0_4,roll_pitch__roll__pitch__pitch_,0.1_0.1__0.4__0.7__0.4_,z_y__x__y__x_,5,0.152,2.36,4.875,0.002
roll_z_0_1pitch_y_0_7pitch_y_0_1roll_y_0_4pris_z_0_4,roll_pitch__pitch__roll__pris_,0.1_0.7__0.1__0.4__0.4_,z_y__y__y__z_,5,0.166,2.02,2.701,0.002
roll_z_0_1pitch_y_0_4roll_z_0_1pitch_y_0_1pitch_z_0_4,roll_pitch__roll__pitch__pitch_,0.1_0.4__0.1__0.1__0.4_,z_y__z__y__z_,5,0.177,2.4,3.572,0.001
roll_z_0_1roll_y_0_7pitch_y_0_4pitch_z_0_7pitch_x_0_4,roll_roll__pitch__pitch__pitch_,0.1_0.7__0.4__0.7__0.4_,z_y__y__z__x_,5,0.209,2.53,4.935,0.004
roll_z_0_1pitch_y_0_7pitch_x_0_4roll_z_0_1pitch_y_0_4,roll_pitch__pitch__roll__pitch_,0.1_0.7__0.4__0.1__0.4_,z_y__x__z__y_,5,0.372,3.14,3.748,0.003
roll_z_0_1roll_y_0_7pitch_y_0_1pitch_x_0_1pitch_x_0_4,roll_roll__pitch__pitch__pitch_,0.1_0.7__0.1__0.1__0.4_,z_y__y__x__x_,5,0.192,2.15,2.958,0.009
roll_z_0_1roll_y_0_4roll_y_0_4roll_y_0_7pris_z_0_7,roll_roll__roll__roll__pris_,0.1_0.4__0.4__0.7__0.7_,z_y__y__y__z_,5,0.17,1.75,3.237,0.002
roll_z_0_1roll_y_0_4pitch_y_0_4roll_x_0_4roll_y_0_4,roll_roll__pitch__roll__roll_,0.1_0.4__0.4__0.4__0.4_,z_y__y__x__y_,5,0.195,2.07,3.583,0.001
roll_z_0_1pitch_y_0_7roll_x_0_7roll_y_0_1roll_y_0_7,roll_pitch__roll__roll__roll_,0.1_0.7__0.7__0.1__0.7_,z_y__x__y__y_,5,0.203,2.81,2.975,0.008
roll_z_0_1pitch_y_0_4pitch_y_0_4pitch_z_0_7pitch_y_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.7__0.4_,z_y__y__z__y_,5,0.167,3.67,4.161,0.007
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_y_0_1pitch_y_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.1__0.4_,z_y__x__y__y_,5,0.192,2.36,3.995,0.002
roll_z_0_1pitch_y_0_1roll_y_0_7pitch_y_0_1roll_z_0_4,roll_pitch__roll__pitch__roll_,0.1_0.1__0.7__0.1__0.4_,z_y__y__y__z_,5,0.172,2.08,3.482,0.001
roll_z_0_1pitch_y_0_7pitch_y_0_7roll_x_0_7roll_y_0_7,roll_pitch__pitch__roll__roll_,0.1_0.7__0.7__0.7__0.7_,z_y__y__x__y_,5,0.174,3.21,3.667,0.004
roll_z_0_1pitch_y_0_7pitch_x_0_7roll_y_0_7pitch_y_0_4,roll_pitch__pitch__roll__pitch_,0.1_0.7__0.7__0.7__0.4_,z_y__x__y__y_,5,0,2.55,3.889,0.001
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_x_0_1pitch_y_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.1__0.1_,z_y__x__x__y_,5,0,2.55,3.415,0.001
roll_z_0_1pitch_y_0_7pitch_z_0_4pitch_y_0_7pitch_y_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.7__0.4__0.7__0.7_,z_y__z__y__y_,5,0.188,2.87,4.634,0.002
roll_z_0_1pitch_y_0_7pitch_y_0_4pitch_x_0_1pitch_y_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.7__0.4__0.1__0.4_,z_y__y__x__y_,5,0,2.6,4.025,0.001
roll_z_0_1pitch_y_0_1pris_x_0_7pitch_y_0_1roll_z_0_1,roll_pitch__pris__pitch__roll_,0.1_0.1__0.7__0.1__0.1_,z_y__x__y__z_,5,0.17,4.08,4.057,0.003
roll_z_0_1pitch_y_0_7roll_x_0_7pitch_y_0_4roll_x_0_1,roll_pitch__roll__pitch__roll_,0.1_0.7__0.7__0.4__0.1_,z_y__x__y__x_,5,0.319,2.46,3.573,0.001
roll_z_0_1roll_y_0_7pitch_y_0_4pitch_y_0_4pitch_y_0_7,roll_roll__pitch__pitch__pitch_,0.1_0.7__0.4__0.4__0.7_,z_y__y__y__y_,5,0,1.95,3.431,0.002
roll_z_0_1pitch_y_0_4pitch_z_0_1pitch_x_0_7roll_z_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.1__0.7__0.7_,z_y__z__x__z_,5,0.168,2.96,3.123,0.003
roll_z_0_1roll_y_0_7pitch_y_0_4roll_x_0_7pitch_y_0_1,roll_roll__pitch__roll__pitch_,0.1_0.7__0.4__0.7__0.1_,z_y__y__x__y_,5,0.173,2.31,4.916,0
roll_z_0_1pitch_y_0_1pitch_x_0_4pitch_x_0_4roll_x_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.4__0.4__0.1_,z_y__x__x__x_,5,0.2,2,4.311,0.005
roll_z_0_1pitch_y_0_1roll_y_0_7pitch_y_0_4pitch_x_0_7,roll_pitch__roll__pitch__pitch_,0.1_0.1__0.7__0.4__0.7_,z_y__y__y__x_,5,0,2.8,4.935,0
roll_z_0_1pitch_y_0_1pitch_y_0_4roll_x_0_7pitch_y_0_7,roll_pitch__pitch__roll__pitch_,0.1_0.1__0.4__0.7__0.7_,z_y__y__x__y_,5,0.157,2.92,4.831,0.002
roll_z_0_1roll_y_0_4pris_z_0_7roll_y_0_7pitch_y_0_4,roll_roll__pris__roll__pitch_,0.1_0.4__0.7__0.7__0.4_,z_y__z__y__y_,5,0.17,2.97,2.742,0.002
roll_z_0_1pitch_y_0_4pitch_y_0_1roll_z_0_1pitch_y_0_7,roll_pitch__pitch__roll__pitch_,0.1_0.4__0.1__0.1__0.7_,z_y__y__z__y_,5,0.215,2.87,3.359,0.002
roll_z_0_1pitch_y_0_1roll_x_0_4pitch_y_0_4roll_x_0_1,roll_pitch__roll__pitch__roll_,0.1_0.1__0.4__0.4__0.1_,z_y__x__y__x_,5,0.205,4.06,3.134,0.003
roll_z_0_1pitch_y_0_7pitch_z_0_4pitch_x_0_4pitch_y_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.7__0.4__0.4__0.1_,z_y__z__x__y_,5,0.173,2.65,4.915,0.001
roll_z_0_1pitch_y_0_7pitch_x_0_7pitch_x_0_4roll_x_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.7__0.4__0.1_,z_y__x__x__x_,5,0,2.78,3.236,0
roll_z_0_1roll_y_0_1pitch_y_0_4roll_x_0_4pris_y_0_4,roll_roll__pitch__roll__pris_,0.1_0.1__0.4__0.4__0.4_,z_y__y__x__y_,5,0,2.14,2.915,0.001
roll_z_0_1pitch_y_0_1pitch_z_0_4pitch_z_0_4pitch_z_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.4__0.4__0.7_,z_y__z__z__z_,5,0,2.61,2.897,0.004
roll_z_0_1pitch_y_0_4pitch_z_0_7roll_x_0_1roll_y_0_7,roll_pitch__pitch__roll__roll_,0.1_0.4__0.7__0.1__0.7_,z_y__z__x__y_,5,0,2.72,4.529,0.003
roll_z_0_1pitch_y_0_4pitch_z_0_4pitch_y_0_4pitch_z_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.4__0.1_,z_y__z__y__z_,5,0.19,2.4,2.237,0.003
roll_z_0_1roll_y_0_7pitch_y_0_1roll_y_0_4roll_y_0_1,roll_roll__pitch__roll__roll_,0.1_0.7__0.1__0.4__0.1_,z_y__y__y__y_,5,0.16,2.2,3.228,0.001
roll_z_0_1roll_y_0_7pitch_y_0_7pitch_x_0_4roll_z_0_1,roll_roll__pitch__pitch__roll_,0.1_0.7__0.7__0.4__0.1_,z_y__y__x__z_,5,0.184,2,3.201,0.001
roll_z_0_1pitch_y_0_7pitch_y_0_4pitch_x_0_4roll_z_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.4__0.4__0.1_,z_y__y__x__z_,5,0,2.87,4.45,0.002
roll_z_0_1pitch_y_0_4roll_x_0_4pitch_y_0_7pitch_x_0_1,roll_pitch__roll__pitch__pitch_,0.1_0.4__0.4__0.7__0.1_,z_y__x__y__x_,5,0.154,2.57,4.622,0.003
roll_z_0_1pitch_y_0_4pitch_y_0_4pitch_y_0_1pitch_y_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.1__0.1_,z_y__y__y__y_,5,0.17,2.53,4.921,0
roll_z_0_1pitch_y_0_1roll_x_0_4pris_z_0_4pris_y_0_7,roll_pitch__roll__pris__pris_,0.1_0.1__0.4__0.4__0.7_,z_y__x__z__y_,5,0.199,2.26,4.454,0.001
roll_z_0_1pitch_y_0_1roll_z_0_7pitch_y_0_1roll_z_0_7,roll_pitch__roll__pitch__roll_,0.1_0.1__0.7__0.1__0.7_,z_y__z__y__z_,5,0,3.62,4.415,0
